id,title,tags,categoryID,madeForKids,Like,Dislike,Label
VWSxEYOE-0c,Vợ Chồng Son | Tập 341: Dương Ngọc Thái lấy thân làm thính khiến vợ trẻ dính bẫy cú chốt,mcvmedia|vợ chồng son|vo chong son tap 341|vcs tap 341|vo chong son 340|vợ chồng son tập 341|vợ chồng son tập 341 full|vợ chồng son 341|vợ chồng son 2020|vo chong son|vcs 341|vcs|vợ chồng son dương ngọc thái|vợ chồng son anh hứa không làm gì đâu|vợ chồng son a hứa chỉ ôm thôi,24,FALSE,8709,1338,2
mt1mfnOQ0Do,"Ô Cường gọi Bác Hồ, Bác Trump, ô Trần Dần đeo cờ vàng hoan hô",phobolsatv|phố bolsa tv|vietnam|việt nam|viet|hải ngoại|việt kiều|người việt ở Mỹ|Mỹ|USA|America|cộng đồng|đời sống mỹ|pbtv|bolsa|trần dần|nguyễn mạnh cường|hội luận|giải trí|cuối tuần,24,FALSE,8718,2374,2
Pn5HEqhaHSQ,What If Penguins Could Fly l Nursery Rhymes & Kids Songs,dance baby|children|kids song|fun songs|2020|animation songs|ponytail|toddlers|ABC|dance|kids songs|preschool|preschoolers|animation|babies|kids|2019|english education|early childhood|phonics|baby songs|nursery songs|nursery rhymes|children songs|badanamu|nursery|what if penguins can fly|family|flying penguins,27,TRUE,8718,5634,0
5ihl14H1rAQ,20 ý tưởng tuyệt vời bên là thiên tài biên giới,5 Phút Thủ Công|Thủ công 5 phút|DIY|Tự làm|thủ công|trucos|5 phút thủ công|cuộc sống hack|trucos de belliza|proyectos faciles|những thứ hữu ích|lifehacks|thủ thuật|mẹo|dự án DIY|hoạt động DIY|Thủ công|Hướng dẫn|máy soda|tự làm|cà rốt sáo|vibes châu phi|trống|trống phi|ống|scotland ống|colamelon|dưa hấu|than cốc|cola|waterball|ý tưởng bên|nhạc cụ|rau|trái cây|đồ ăn nhẹ bên,22,FALSE,8729,2159,0
6aLyZisehCU,VMware on a Raspberry Pi!?!?! (ESXi Install),raspberry pi|esxi arm edition|how to install esxi on raspberry pi|vmware esxi|esxi 7.0|esxi arm|esxi running on a raspberry pi|raspberry pi 4 projects|raspberry pi projects|esxi on arm|raspberry pi 4 8gb ram|vmware esxi home lab|vmware esxi server|vmware esxi create new virtual machine|vmware esxi installation|esxi 7.0 install|esxi arm iso|esxi arm cluster|esxi arm fling|esxi arm pi|raspberry pi 4 ubuntu|esxi raspberry pi fling,28,FALSE,8730,271,1
jIoUwCQxNIo,Ngày Nắng (Sunny) | Sunplay x Da LAB,da lab anhemrap|rap hip hop|Da LAB|ngay nang|sunny|ngay nang da lab|da lab ngay nang|ngày nắng|sunny da lab|da lab sunny|ngay nang sunny da lab|sunplay|ngay nang sunny mv|anhemrap,10,FALSE,8746,119,1
HLIOFLl99rM,"Linh Miu Gặp Thây Ma Zombie, Giải Cứu Nhà Khoa Học - Vlog Hành Động 2020",linh miu|linh miu video|thanh nu linh miu|linh miu channel|linh miu vlog|tam su cung linh miu|phim linh miu|shop am phu|tam linh|trieu hoi|zombie|xac song|thay ma|khoa hoc|nha khoa hoc,24,FALSE,8748,780,2
SIOxi9oKM2Q,Con Chim Non,con chim non|nhac thieu nhi con chim non|nhac thieu nhi|nhạc thiếu nhi|nhac thieu nhi vui nhon|con chim non xuan mai|nhac cho be|nhac cho tre mam non|bai hat thieu nhi hay|Children's Music (Musical Genre)|bhmedia|bhkids,10,TRUE,8750,6820,0
__FB3OPNhh8,Maroon 5 - Harder To Breathe MUSIC VIDEO,sunday|morning|maroon|five|maroon5|Maroon|Five|Makes|Me|Wonder|It|Won't|Be|Soon|Before|Long|Adam|Levine|Harder|To|Breath|app,10,FALSE,8776,195,1
i20-T1NPNDI,Trận động đất nguy hiểm | Biệt đội siêu cứu hộ | Hoạt hình thiếu nhi vui nhộn | BabyBus,babybus|babybus hoạt hình thiếu nhi|baby bus|babybus vietnamese|babybus cartoon|babybus animation|babybus hoạt hình|babybus tieng viet|Trận động đất nguy hiểm|Biệt đội siêu cứu hộ|super rescueteam|biệt đội giải cứu|đội siêu cứu hộ|kiki cứu hộ|hoạt hình gấu trúc|thiếu nhi|hoạt hình vui nhộn|Chiếc balo của Kiki|Bác sĩ mèo con Mimi|giải cứu anh rắn chuông|hoạt hình|hoạt hình việt nam,27,TRUE,8793,5699,0
kCWvBSarEOo,23 Tuổi Và Không Ai Ưa Nổi Bạn,cuoi tuan xem meme|teu pham|tai lieu|ong gia an do|binh luan hai lon|23 tuổi,23,FALSE,8819,84,2
giUIdZeg_a4,"Đi trộm gà, thấy bé gái 14 tuổi xinh xắn tiện thể hiếp dâm | NDTP | ANTG",trộm|kẻ trộm|trộm cắp vặt|bé gái 14 tuổi|dở trò thú tính|hiếp dâm|cướp tài sản|nhận diện tội phạm|ndtp|nhan dien toi pham|nhận diện tội phạm mới nhất|nhan dien toi pham antv|nhan dien toi pham 2019|antg|an ninh the gioi|an ninh thế giới|kênh an ninh thế giới,27,FALSE,8838,2460,2
9CisilZvLJQ,ĐỘI BAY SIÊU ĐẲNG - Phần 5 | Tập 5 : Vụ án chiếc Vali bị thất lạc - Phim hoạt hình Super Wings,vương quốc đồ chơi|mykingdom|mykingdom channel|my kingdom|mykingdomtv|mykingdom tv|đồ chơi trẻ em|đồ chơi|trẻ em|đồ chơi cho bé|thế giới đồ chơi|toys|toys kid|kids|super wings|superwings|đội bay siêu đẳng|máy bay|jett tia chớp|jett|dizzy|dizzy lốc xoáy|jerome cuồn phong|donnie thông minh|donnie|mô hình|đồ chơi mô hình|mô hình máy bay|phim doi bay sieu dang phan 5|đội bay siêu đẳng phần 5|phim hoạt hình,1,TRUE,8839,2899,0
oEYh4oOvalY,Trang Web Kiếm Tiền Bằng Cách Nào? - Bài Học Kinh Doanh,Trang Web Kiếm Tiền Bằng Cách Nào|web 5 ngay|trang web|kinh doanh|Web Kiếm Tiền|web|Kiếm Tiền|web5ngay|kinh doanh online|bán hàng online|ban hang online|bán hàng|facebook|kinh doanh facebook|bán hàng facebook|fb ads|trang web kiếm tiền|web kiếm tiền|quang cao fb|kiếm tiền bằng cách nào,27,FALSE,8846,430,0
Sed6eN144Vc,THVL | Cười xuyên Việt - Tiếu lâm hội | Tập 11: Chủ đề Kinh Dị,THVL|THVL1|THVL2|Truyen hinh Vinh Long|Truyền hình Vĩnh Long|VinhLongTV|THVL giải trí|THVL giai tri|Cười xuyên Việt|Tiếu lâm hội|Chỉ đề kinh dị|Buffalo|CMV|X-PRO,24,FALSE,8846,1325,1
ZZYYddzNIBc,36 HACK CUỘC SỐNG ĐỂ TĂNG TỐC THÓI QUEN HÀNG NGÀY CỦA BẠN,5 Phút Thủ Công 5-phút thủ công|DIY|tự mình làm|thủ công|5 phút thủ công|cuộc sống hack|những thứ hữu ích|thủ thuật|mẹo|dự án DIY|hoạt động DIY|hướng dẫn|làm thế nào để|làm sắc nét|lưỡi thay thế|võng thư giãn|cho chân|công cụ rỉ sét|Giấm|lừa đỗ xe|bóng tennis|tấm mặt nạ|giấy cuộn mùa xuân|cà phê|quầng thâm|nghệ|mụn đầu đen|mặt nạ rụng tóc,22,FALSE,8858,2145,0
A_pxeXn8mUc,BẮT TÂY DIỄN ẢO THUẬT VÀ CÁI KẾT ( MAGIC PERFORMANCE WITH A FOREIGNER ),ảo thuật|tuan mg|tuấn mg|tuân ảo thuật|ao thuat|bắt tây|salim|ảo thuật hay|biểu diễn ảo thuật|ảo thuật đường phố|ao thuat duong pho|bí thuật,24,FALSE,8862,204,0
RLnvcDrFUyw,46 THỦ THUẬT NHÀ VỆ SINH VÀ NGÀY ĐÈN ĐỎ MÀ MỌI CÔ GÁI ĐỀU CẦN BIẾT,phòng tắm|băng vệ sinh|cửa tự làm gần hơn|ý tưởng phòng tắm|thời gian|cây giữ máy tính bảng tự làm|vết máu|nhà vệ sinh bẩn|nhà vệ sinh|làm thế nào để làm sạch nhà vệ sinh|thủ thuật nhà vệ sinh|mẹo vặt cuộc sống|nhà vệ sinh bị tắc|5 phút thủ công|DIY|tự tay làm hết|thủ công|mẹo vặt|mẹo|mẹo nhỏ|các dự án thủ công|hoạt động thủ công|hướng hẫn|cách làm|mẹo làm cuộc sống dễ dàng hơn|mẹo đơn giản,26,FALSE,8866,1892,0
GKjep3xvCOQ,Moves Like Jagger featuring Christina Aguilera,Maroon 5|Christina Aguilera|Moves Like Jagger|Mick Jagger,10,FALSE,8870,208,1
cIxd1d7z5M8,NGƯỜI NỔI TIẾNG,cuoi tuan xem meme|teu pham|tai lieu|ong gia an do|binh luan hai lon|cot nha|nguoi noi tieng,23,FALSE,8900,36,2
ZYXm-bVeIxg,Let’s Talk About Colors l Nursery Rhymes & Kids Songs,early childhood|toddlers|english education|2020|kids songs|animation|babies|badanamu|family|nursery|2019|ponytail|dance baby|children songs|dance|nursery rhymes|preschool|phonics|preschoolers|nursery songs|baby songs|fun songs|kids|color song|children|colors|ABC|animation songs|let's talk about colors,27,TRUE,8917,5442,0
64OFnvLe2iA,NHẠC TRẺ REMIX 2020 HAY NHẤT HIỆN NAY - EDM Tik Tok JENNY REMIX - lk nhạc trẻ remix gây nghiện 2020,Jennyremix|nhạc trẻ remix|nhac tre remix|EDM Tik Tok|lk nhac tre remix|liên khúc nhạc trẻ remix|EDM|tik tok|remix|remix edm|remix 2020|nhạc trẻ remix 2020 hay nhất hiện nay|nhạc trẻ remix 2020|nhạc trẻ|nhac tre|nhạc trẻ remix 2019|lk nhạc trẻ remix|nhac tre remix hay nhất|Remix 2020 Hay Nhất|nhạc trẻ remix tuyển chọn|htrol remix|edm gây nghiện|nhạc edm|nhạc edm 2020|nhạc edm remix|nhạc trẻ edm|nhạc remix|nhac remix|nhạc trẻ 2020|nhạc,10,FALSE,8920,1044,2
RlZS89cavbE,"THVL | Tình Bolero 2016 - Tập 8: Dù anh nghèo - Diễn viên Minh Luân, ca sĩ Tố My",THVL|THVL1|THVL2|Truyen hinh Vinh Long|Truyền hình Vĩnh Long|VinhLongTV|THVL giải trí|THVL giai tri|Tình Bolero 2016|Tập 8|Dù anh nghèo|Diễn viên Minh Luân|ca sĩ Tố My,24,FALSE,8939,2555,2
k8eJkJYNLro,"LONG ĐẰNG TỨ HẢI | Lưu Đức Hoa, Lê Minh | Phim Xã Hội Đen Hong Kong Thuyết Minh",phim xã hội đen hong kong|phim hay|phim hay 2020|phim hành động|phim hanh dong hong kong|phim hong kong|phim chieu rap|phim hong khong thuyet minh|phim tvb|tvb|phim luu duc hoa|phim hanh dong trung quoc|phim trung quoc|luu duc hoa|lưu đức hoa|lê minh|nhậm đạt hoa|long đằng tứ hải|phim long dang tu hai|xã hội đen|phim hình sự|phim trinh thám|phim chính kịch|phim le hay 2020,22,FALSE,8960,2734,2
SKRvvR-V-0g,Con Đầu To Quên Tắt Vòi Nước Làm Ngập Nhà Ngập Cửa 🚒 BỐ ĐẦU NHỎ CON ĐẦU TO,Con Đầu To Quên Tắt Vòi Nước Làm Ngập Nhà Ngập Cửa|BỐ ĐẦU NHỎ CON ĐẦU TO|BO DAU NHO CON DAU TO|BO DAU NHO|CON DAU TO|HOẠT HÌNH HAY NHẤT 2020,10,TRUE,8972,2883,0
lcCLQ-XBaYY,Lớp Học Bá Đạo - Tập 3 - Phim Học Đường | Phim Cấp 3 - SVM TV,svm tv|svm|sinh viên|phim hai|phim hai hay|phim hai moi nhat|phim hai viet nam|hai huoc|hai moi|hai moi nhat|tập|phim hoc duong|phim hài hay 2017|lớp học bá đạo|lop hoc ba dao|phim cấp 3|phim học đường|mì tôm|lớp học bá đạo tập 3|lop hoc ba dao tap 3|la anh|là anh|chàng trai của em|chang trai cua em|học đường nổi loạn|hoc duong noi loan,23,FALSE,8978,795,2
ePZEnN2A-F0,Chum Vàng Chum Rắn - Bộ phim cổ tích hay hài nhất,chum vang chum ran|cổ tích chum vàng chum rắn|phim co tich hay|phim hai co tich|co tich viet nam|kenh thieu nhi bhmedia|bhkids|truyen co tich viet nam|truyen co tich|phim co tich viet nam 2017|phim hay|phim hai|bhmedia,1,FALSE,8991,3444,0
eI_ruHqF_7o,[Xin chào bút chì] - Festive Season - Tập phim: Kiện Ông Trời,preshool|ru con|xin chào bút chì|be khoe be ngoan|dạy bé học|animation|dạy bé qua hoạt hình|teach kids|kid|cartoon|dieu chung minh chua biet|dạy bé|kindergarten|clip cho bé|day be hoc|hoạt hình|Hi Pencil Studio|be an ngon mieng|giup em ngu ngon|Preschool (School Category)|thiếu nhi|mon ngon cho be|hoạt hình cho bé|điều chúng mình chưa biết|learning for children|learn for kids|hoat hinh|xin chao but chi,1,TRUE,8992,2172,0
wtrOjMwKWGo,"Những Sự Cố Máy Bay ""KHÓ ĐỠ"" Của Hàng Không Việt Nam",Xem gì hôm nay|sự cố hàng không|sự cố máy bay|sự cố máy bay việt nam|sự cố|sự cố hàng không việt nam|sự cố khó tin|sự cố khó đỡ|vietjet gặp sự cố|vietjet|vietjet air|vietjet rơi bánh máy bay|vietnam airlines|sự cố máy bay vietnam airlines|vietjet delay|tan son nhat|vietnam|hàng không|xemgihomnay|thảm họa|xem gi hom nay|kham pha|xem gì|miss xem gi|xem gi|giải trí|chuyện lạ|bambo airways rơi tự do|hạ cánh nhầm sân bay|máy bay rơi lốp,24,FALSE,9001,815,2
P4vQynj5Ur0,Five Little Spiders | nursery rhymes | kids songs | 3d rhymes by Farmees,five little spiders|Preschool Playlist for Children Season 1|farmees|nursery rhymes|kids songs|spiders|3d rhymes|five little|5 little|5 little monkeys|five little monkeys|nursery rhyme|3d rhyme|rhyme|rhymes|english rhymes|itsy bitsy spider|jumping on the bed|five little monkey|little kids song|five little ducks|kids rhymes|children rhymes|preschool song|nursery songs|baby nursery song|spider|monsters|babies|ducks|preschool|songs for kids|kids,27,TRUE,9034,6254,0
cHdpSLEN1r4,THVL | Chuyện của Đốm - Tập 563: Đội quân dưa hấu,THVL|THVL1|THVL2|Truyen hinh Vinh Long|Truyền hình Vĩnh Long|VinhLongTV|THVL giải trí|THVL giai tri|Chuyện của Đốm|chuyen cua Dom|phim hoạt hình|phim hoat hinh,24,FALSE,9039,4946,0
sir0T9jPFBs,rain rain go away | nursery rhymes farmees | kids songs | 3d rhymes by Farmees,farmees|Preschool Playlist for Children Season 1|rain rain|rain rain go away|nursery rhyme|rhyme|kids|children songs|nursery rhymes songs|rain rain go away come again another day|nursery rhymes for children|rain rain go away song|rain rain go away nursery rhyme|rain rain go away rhyme|songs for kids|childrens|3d rhyme|3d rhymes|nursery rhymes|kids songs|rhymes|kids song|kids rhyme|3d|family|education|collection|preschool|songs for children|kid|youtube kids,27,TRUE,9042,6020,0
YEMiPS2MXmM,3 vụ án kì bí khiến Công an 'toát mồ hôi hột' truy tìm hung thủ hàng thế kỷ | Hồ sơ vụ án | ANTG,vụ án kì bí|công an phá án|truy tìm hung thủ|công an tìm hung thủ|kẻ thủ ác|vụ án thế kỉ|án mạng|vụ án nguy hiểm|kì bí|truy tìm tội phạm truy nã|tội phạm truy nã|antg|an ninh thế giới|antv|antv thcand|kenhanninh|truyen hinh cong an|hồ sơ vụ án|ho so vu an|hồ sơ vụ án tập mới|ho so vu an tap moi nhat|hồ sơ vụ án full|ho so vu an full|tập mới nhất hồ sơ vụ án|tap moi nhat ho so vu an|hồ sơ vụ án antv,27,FALSE,9043,3193,2
VNXSo0YoWRg,"Vô tình ship 'hàng cấm', shipper tím tái mặt mày vì bị Cảnh sát 141 bất ngờ kiểm tra",cánh sát 141|canh sat 141|cảnh sát 141 mới nhất|cảnh sát 141 tuần tra|shipper vận chuyển hàng cấm|shipper|người vận chuyển|người giao hàng|ứng tiền|lừa đảo shipper|công an 141 bắt tội phạm|tổ công tác 141|liên quân 141|cảnh sát giao thông|cảnh sát cơ động|cảnh sát hình sự|kỹ năng sống|ky nang song|kỹ năng sống antv|kỹ năng sống 2019|camera giấu kín|camera giấu kín antv|camera giấu kín 2019,22,FALSE,9045,1732,2
0YtmDsBDL98,Mì tôm - Tập 1: Đồ Biến Thái - Phim Tình Cảm | Phim Sinh Viên - SVM TV,SVM tv|SVM|sinh viên cuối tháng|hài hước sinh viên|mì tôm|sv|hài sinh viên|đồ biến thái|phim sinh viên|phim tình cảm|phim học đường|mì tôm 1,23,FALSE,9064,497,2
v2JqZxDGti0,Lớp Học Bá Đạo - Tập 7 - Phim Học Đường| Phim Cấp 3 Hay 2017,svm tv|svm|sinh viên|phim hai|phim hai hay|phim hai moi nhat|phim hai viet nam|hai huoc|hai moi|hai moi nhat|tập|phim hoc duong|phim hài hay 2017|lớp học bá đạo|lop hoc ba dao|phim cấp 3|phim học đường|mì tôm|la anh|là anh|chàng trai của em|chang trai cua em|học đường nổi loạn|hoc duong noi loan|lớp học bá đạo tập 6|phim học sinh hay 2017|phim học sinh,23,FALSE,9087,883,2
Y2QNl_qab8o,Thử Lòng Người Yêu Em Gái Chủ Tịch Bị Sỉ Nhục Và Cái Kết - Đừng Coi Thường Người Khác - Kiên Hư Hỏng,Chủ Tịch|Thử Lòng|Thử Lòng Người Yêu|Em Gái Chủ Tịch|Em Gái|Em Gái Bị Sỉ Nhục|Em Gái Bị Sỉ Nhục Và Cái Kết|Bị Sỉ Nhục Và Cái Kết|Sỉ Nhục|Chủ Tịch Bị Sỉ Nhục|Chủ Tịch Bị Khinh Thường|Chủ Tịch Bị Coi Thường|Coi Thường|Khinh Thường|Và Cái Kết|Chủ Tịch Và Cái Kết|Thử Lòng Người Yêu Và Cái Kết|Người Yêu Chủ Tịch Và Cái Kết|Đừng Coi Thường Người Khác|Đừng Bao Giờ Coi Thường Người Khác|Coi Thường Người Khác Và Cái Kết|Phim Hay|Kiên Hư Hỏng,24,FALSE,9088,1267,2
V_AfSReD5TU,28 MẸO VẶT TRONG NHÀ BẾP ĐƠN GIẢN NÊN THỬ TẠI GIA,thủ công|mẹo nhỏ|cách làm|các dự án thủ công|diy|mẹo đơn giản|hoạt động thủ công|mẹo vặt|mẹo làm cuộc sống dễ dàng hơn|5 phút thủ công|hướng hẫn|tự tay làm hết|mẹo,26,FALSE,9097,2700,0
0vTjzaTYaPA,App Troll Chụp Trộm mặt của khán giả | Tuan MG | Stealphoto,ảo thuật troll gái|tuanmg|aothuattrollgai|app troll gái,22,FALSE,9105,278,0
81-aTFxMVo0,5 Điều Nên Làm Khi Mua Laptop Mới,ThinkView|Hưng Khúc|Tuấn Anh|ThinkPro|Review|Laptop|May tinh xach tay|công nghệ|Đánh giá|Trên tay|reviewer|laptop gaming|gaming|mua laptop mới|lưu ý khi mua laptop mới,28,FALSE,9118,190,1
GCp357Cgj5o,ĐỘI BAY SIÊU ĐẲNG - Phần 8 | Tập 06: Cá Heo Lưỡng Lự - Phim SuperWings,vương quốc đồ chơi|mykingdom|mykingdom channel|my kingdom|mykingdomtv|mykingdom tv|đồ chơi|thế giới đồ chơi|toys|phim hoạt hình|Super wings|superwings|phim doi bay sieu dang phan 8|đội bay siêu đẳng phần 8|đội bay siêu đẳng mới nhất|đội bay siêu đẳng tiếng việt|máy bay siêu đẳng|doi bay sieu dang phan 7|superwings s4|superwings session 4,1,TRUE,9149,4148,0
yzXYiYPqDoc,Người Ta Chửi Mình Thì Phải Làm Sao?,web5ngay|web 5 ngay|kinh doanh online|bán hàng online|ban hang online|kinh doanh|bán hàng|facebook|kinh doanh facebook|ban hang facebook|bán hàng facebook|facebook marketing|quang cao facebook|quảng cáo facebook|facebook ads|fb ads|quang cao fb|Người Ta Chửi Mình Thì Phải Làm Sao?,27,FALSE,9153,230,0
MIFfQcoksmU,Xin Đừng Bỏ Con Mẹ Ơi - Ca Nhạc Thiếu Nhi,phim ca nhac|phim ca nhac thieu nhi|xin dung bo con me oi|ca nhac thieu nhi|kenh thieu nhi bhmedia|nhac thieu nhi|bhkids|xin dung bo con be tu anh|nhạc thiếu nhi vui nhộn|nhạc thiếu nhi hay nhất|ca nhac thieu nhi hay|thieu nhi|bhmedia,1,FALSE,9155,3817,0
godvTE9Ej4I,TIKTOK LỘN BÌ,cuoi tuan xem meme|teu pham|tai lieu|ong gia an do|binh luan hai lon|tik tok,23,FALSE,9156,86,2
4JhTkmddSSQ,"Cưa Là Đổ, Hành Trình Săn Gái [PINKY HONEY Ghiền Mì Gõ",pinky honey|beauty blogger|Pinky bảo trân|pinky|pinky bao tran|hot girl|ghien mi go|ghiền mì gõ|migo|mì gõ|katarina|cưa là đổ|cua gái tuyệt đỉnh|tán gái tuyệt đỉnh|cao thủ cưa gái|hành trình săn gái|cưa là đổ hành trình săn gái,1,FALSE,9176,1431,2
8VK-eup_2DE,26 Ý TƯỞNG TỰ LÀM KẸO NGỌT,5 Phút Thủ Công 5-phút thủ công|DIY|tự mình làm|thủ công|5 phút thủ công|cuộc sống hack|những thứ hữu ích|thủ thuật|mẹo|dự án DIY|hoạt động DIY|hướng dẫn|làm thế nào để|cục kẹo|ngọt|Kẹo|công thức nấu ăn|công thức|ma|kẹo mút|kẹo mút khổng lồ|tự làm|kem|Kinder|viên nang nhựa màu vàng|trang trí bánh|trang trí|thanh kẹo|bánh nướng|kẹo dẻo|kẹo mềm|hoa hồng|máy làm kẹo bông,22,FALSE,9187,2087,0
