tags,categoryID,madeForKids,Label,rate
Come out|come out bước ra ánh sáng|come out tap 18|come out bước ra ánh sáng 18|come out 18|come out lgbt vietnam|come out lgbt việt nam|mcvmedia|come out 2019|come out bước ra ánh sáng 2019|come out moi nhat|Hotgirl chuyển giới quyến rũ chàng con trai duy nhất của cả họ từ cái nhìn đầu tiên|Hotgirl chuyển giới|Hotgirl chuyển giới thiên nga|Hotgirl chuyển giới xinh hơn cả con gái|cháu trai đích tôn yêu hotgirl chuyển giới|cháu trai đích tôn là gay,22,0,2,0.8982828523730026
tử tế|tử tế show|anh em rap official|rap việt 2017|tử tế show underground|hip hop and rap|hip hop viet nam|AER|anhemrap|da lab|LAB|PKL|anhemrap official|den vau|rabbit run|krazinoyze|dot chay|dot chay linh cao|linh cao dot chay|linh cao|đốt cháy|đốt cháy linh cáo|linh cáo anhemrap|linh cáo 2018|những bài hát hay nhất của linh cáo|linh cáo đốt cháy|đốt cháy inh cáo anhemrap|tử tế 7 show|linh cáo|ĐỐT CHÁY linh cáo|đốt cháy linh cáo audio,10,0,1,0.9855242566510172
Phim Ngắn|Bảo Vệ Người Yêu|Người Yêu|Bảo Vệ|Phim Ngắn Biến Hình|Phim ngắn hay|phim ngắn cực chất|phim ngan hay|phim hành động|Phim Ngắn 2019|phim ngắn sóng gió|Phim 2019|Kiên Hư Hỏng Ra Tay Bảo Vệ Người Yêu|Kiên Hư Hỏng Bảo Vệ|Kiên Hư Hỏng Ra Tay|Trừng Phạt Trẻ Trâu|Trừng Phạt Tội Ác|Động Lực Tập Gym|Trẻ Trâu Nguy Hiểm|Kiên Hư Hỏng TV|Kiên Hư Hỏng Vlog|Kiên Hư Hỏng|Tập Gym|Gym,24,0,2,0.85675430643699
phat trien ban than|ky nang giao tiep,27,0,2,0.9859320046893317
dance baby|animation|animation songs|preschool|phonics|nursery songs|early childhood|toddlers|nursery|2019|preschoolers|kids|nursery rhymes|secret agent|family|badanamu|ponytail|ABC|children|english education|children songs|fun songs|kids songs|2020|bada talk|babies|baby songs|dance,27,1,0,0.6710992907801419
tiếng súng trong quán bia|nổ súng|kontum|án mạng|giết người|truy bắt tội phạm|vây bắt hung thủ bắn chết người|cảnh sát hình sự|công an kon tum|giang hồ|mâu thuẫn|giang hồ thanh toán nhau|hành trình phá án|hanh trinh pha an|hành trình phá án 2019|hanh trinh pha an 2019|hanh trinh pha an antv|hanh trinh pha an moi nhat 2019|antg|an ninh thế giới|kênh an ninh thế giới,1,0,2,0.739427678484227
Luis Fonsi|Si tu quisieras|Comenzaré,24,0,2,0.8720635651773376
phong le|ho chi minh|nah rapper|nah|bi mat|dem tan|southganz|nah show bi mat|rap việt|viet rap|underground|karik and wowy|vietnamese|rap viet|wowy rap viet|vietnam|ghe khung|khu tao song|wowy show bi mat|show bi mat|show|wowy|saigon|Hiphop|gangster|rap việt wowy|karik|nhac|de bui|hai the gioi|rap,24,0,2,0.975838581159234
babybus vietnamese|babybus|baby bus|babybus nhạc thiếu nhi|babybus tieng viet|vietnamese kids song|nhạc thiếu nhi vui nhộn|nhạc thiếu nhi hay|bài hát thiếu nhi|nhạc hoạt hình|hoạt hình ca nhạc|hoạt hình thiếu nhi|mèo con mimi|mèo con timi|music for kids|mèo bố|ngày của bố|bài hát mèo con|video cho bé|bài hát babybus|trông trẻ|giáo dục|Người ba vụng về của chúng con|Con yêu ba nhất,27,1,0,0.6380136123014872
artista|luis fonsi|musica|musica latina|Luis Fonsi|pop latino|Demi Lovato|exitos|canal oficial|latin pop|Echame la culpa,24,0,2,0.7393797997472538
jack and jill|Preschool Playlist for Children Season 1|farmees|nursery rhyme for children|3d rhyme|nursery rhymes|rhyme|rhymes|nursery rhyme|jack and jill nursery rhyme|baby songs|nursery rhymes for children|kids songs|kids rhymes|jack and jill went up the hill|children songs|rhymes for children|songs|children rhymes|baby rhymes|kindergarten|jack and jill song|nursery rhymes songs|preschool|3d rhymes|education|videos for kids|kid songs|3d|song|tv|babies,27,1,0,0.6006944444444444
Hacker|Mặt Nạ Hacker|Lột Mặt Nạ Hacker|Lộ Mặt Hacker|Tôn Ngộ Không|Tề Thiên Đại Thành|Tìm Ra Động Phủ Của Tề Thiên Đại Thánh|Động Phủ Của Tề Thiên Đại Thánh|Tề Thiên Đại Thánh Tôn Ngộ Không|Động Phủ Hacker|Ngộ Không|Hacker Đại Chiến|Hacker Đại Chiến Tôn Ngộ Không|Hacker Vs Tôn Ngộ Không|Hacker Phục Kích|Tôn Ngộ Không Phục Kích|Hacker Phục Kích Hacker|Hacker Bí Ẩn|Hacker Việt|hacker vs hacker|pro hacker|Tây Du Ký|Ngộ Không Việt Nam|Troll|Kiên Hư Hỏng,22,0,2,0.8583831322584282
ThinkView|Hưng Khúc|Tuấn Anh|ThinkPro|Review|Laptop|May tinh xach tay|công nghệ|Đánh giá|Trên tay|reviewer|laptop gaming|gaming|vệ sinh laptop|laptop workstation|laptop đồ hoạ|workstation|laptop máy trạm|tra keo tản nhiệt|keo tản nhiệt laptop|mx4,28,0,1,0.9557001626830184
linh miu|linh miu video|thanh nu linh miu|linh miu channel|linh miu vlog|tam su cung linh miu|phim linh miu|shop am phu|tam linh|trieu hoi|slender man|siren head|giao su hai|dieu nhay|nho rang|rang nanh|ma ca rong,24,0,2,0.9140811455847255
Tập Gym|Gym|Thử Thách|Thử Thách Tập Tay Trước|Thử Thách Tập Tay Trước 40Kg|Thử Thách Tập Tay|Tập Tay Trước|Tay Trước|Tập Tay|bài tập tay trước|Tay To|tập tay to|các bài tập tay|các bài tập tay trước|cơ tay|tập tạ tay|tập tạ tay trước|hướng dẫn tập tay|tập tay cho nam|Sẽ NTN|NTNVlogs|NTN|NTNVlog|ntn vlog|ntnvlogs|ntn vlogs|Tập Thể Hình|ARM WRESTLING|I ARM WRESTLED|arm wrestle|arm wrestling|best arm wrestler|broken arm|Kiên Hư Hỏng,24,0,2,0.8559000669194735
phim hay|phim hay 2020|phim trung quốc|phim nhật bản|phim võ thuật|phim hành động|phim vo thuat hanh dong|phim hanh dong vo thuat 2020|phim chieu rap 2020|phim hanh dong|phim hanh dong trung quoc|phim vo thuat trung quoc|tử chiến đài hades|anh hùng|nhật hoàng|cao thủ|phim tu chien dai hades|quyền vương chiến|quyền vương|thích hành vũ|trương nhã mai|chiến binh tinh nhuệ|thiếu lâm tự|phim vo thuat|phim chiếu rạp,22,0,2,0.8223719388300716
ponytail|animation songs|children|dance|early childhood|2020|fun songs|preschoolers|badanamu|kindergarten|preschool|kids songs|phonics|english education|2019|dance baby|babies|nursery songs|toddlers|baby songs|early childhood education|kids|children songs|family|nursery rhymes|ABC|nursery|animation,27,1,0,0.5910102017335277
Thương hiệu|brand|logo|giá trị web5ngay|web5ngay.com|web 5 ngay|web 5 ngày|kinh doanh|kinh doanh online|kinh doanh trực tuyến|tên đẹp|tên miền|domain,27,0,0,0.9634954369296163
tintuc24hol|tt24hol|biển đông|bien dong|tin biển đông|trung quoc khong kiem duyet|trung quốc không kiểm duyệt|trường sa của việt nam|hoàng sa của việt nam|việt nam phản đối trung quốc|trung quốc xâm lược việt nam|trung quốc chiếm biển đông|biển đông mới nhất|tình hình biển đông|voa|bbc viet nam|bbc news|viet nam|mỹ phản đối trung quốc|cập nhật tình hình biển đông|tin tức việt nam|3 tàu sân bay mỹ đến biển đông|tàu sân bay mỹ tấn công trung quốc|fbnc,25,0,2,0.728539156626506
mykingdom|lego|lego city|Prison Island|Prison Island Police|xếp hình|đồ chơi|toy|toys|toys kid|cảnh sát biển,24,0,0,0.7212261960055736
24h thu yeu tap 17|24h thử yêu tập 17|mcvmedia|24h thử yêu 2019|24h thử yêu|Bảo Hân và Quang Anh|bảo hân và quang anh về nhà đi con|quang anh hẹn hò bảo hân|24h thử yêu quang anh và bảo hân|Bảo Hân và Quang Anh nắm tay không rời|bảo hân và quang anh công khai hẹn hò|bảo hân và quang anh hẹn hò|bảo hân và quang anh công khai tình cảm|24h thu yeu|24 giờ thử yêu|thử yêu 24h|thử yêu 24 giờ|24gio thu yeu|24h thử yêu 2020|24h thử yêu về nhà đi con,24,0,2,0.9376281819278562
my first time|first time|first|time|tag|kiss|date|crush|sex|virginity|lose|losing|holiday|boyfriend|memory|sprinkle of glitter|hannah witton|hannahwitton|hannah|witton|girasol|vlog|video|girl|british|funny|english|accent,22,0,2,0.8993412689240726
phuong hoang dat|truyen co tich viet nam|phim hài việt nam|truyen co tich|cổ tích việt nam|phim hài|phim cổ tích|hài cổ tích|phim viet nam 2016|phim phuong hoang dat|cổ tích phượng hoàng đất|chuyen co tich|xem phim cổ tích việt nam|phim truyện cổ tích việt nam|bhmedia,1,0,0,0.7909690512430239
Xem gì hôm nay|xemgihomnay|xem gi hom nay|xem gì|xem gi|miss xem gi|miss xem gì|kham pha|khám phá|giai tri|giải trí|chuyen la|chuyện lạ|10 Thứ Đáng Kinh Ngạc|Được Tìm Thấy|Các Nhà Khoa Học Không Dám Tin|10 thu dang kinh ngac|duoc tim thay|cac nha khoa hoc khong dam tin,24,0,2,0.9323290291726447
Phát hiện ung thư khi đi tẩy nốt ruồi|VTC14|tẩy nốt ruồi|ung thư|phát hiện bị ung thư|Vtc now|vtcnow|ứng dụng vtc now|app vtc now|vtc|tin tức|tin tuc|thoi su|tin tức 24h qua|tin nóng trong ngày|thời tiết|môi trường|bệnh ung thư|nốt ruồi|chăm sóc sức khỏe|bản tin|tin tức vtc14|sức khỏe và đời sống,25,0,2,0.897806866459984
Em ngày đó|mad.p|ái|h2k|em ngay do mad p ái h2k|madp|Em Ngày Đó - Mad.P ft H2K ft Ái|Mad.P ft H2K ft Ái|rap|love|viet rap|rap viet|viet rap entertainment|vietrapentertainment|em ngay do madp ái h2k,10,0,2,0.9771392879450344
baroibeo|ba rọi béo|ba roi beo|thaygiaoba|thầy giáo ba|thay giao ba|cr7|thay ba cr7|dap the cr7|thay ba fifa|trung da bong|thay ba da bong|dap the cr7 +5,20,0,2,0.9791041041041041
baroibeo|ba rọi béo|ba roi beo|thaygiaoba|thầy giáo ba|thay giao ba|ezreal|trung ezreal|ganh team,20,0,2,0.9801200300075019
MC|ILL|Giang|Đẫm,10,0,2,0.9771905770908638
baroibeo|ba rọi béo|ba roi beo|thaygiaoba|thầy giáo ba|thay giao ba|trung da bong|thay ba messi 20ty|mo the 20ty|trung fifa 4|thay ba fifa 4,20,0,2,0.9750031090660366
phobolsatv|phố bolsa tv|phố|little saigon|vietnam|việt nam|viet|hải ngoại|việt kiều|người việt ở Mỹ|Mỹ|USA|America|Hoa Kỳ|cộng đồng|đời sống mỹ|pbtv|bolsa|cuộc sống mỹ|trump|biden,25,0,2,0.8890400090672107
Garena|garena liên quân|liên quân mobile|liên quân|lien minh mobile|liên minh huyền thoại mobile|arena of valor|AOV|AOV VN|phim kĩ xảo hot|phim liên quân hay|errol|tướng errol liên quân|bóp nát chủ lực địch errol|tokyo ghoul|phim hay errol|phim ngắn errol|phim ki xao lien quan errol|tuong errol lien quan|errol bop nat chu luc dich|errol moba viet|errol moba việt|cách chơi errol|huong dan choi errol|hướng dẫn chơi errol,20,0,2,0.910873854009516
babybus|baby bus|babybus nhạc thiếu nhi|babybus vietnamese|babybus tieng viet|vietnamese kid song|nhạc thiếu nhi vui nhộn|nhạc thiếu nhi hay|nhac thieu nhi soi dong|ca nhạc thiếu nhi|bài hát thiếu nhi|nhac thieu nhi|hoat hinh vui nhon|Vroom Vroom xe buýt đến rồi|Mèo con đi xe buýt|Chuyến xe buýt của mèo con|xe buýt|bài học an toàn|không mở cửa cho người lạ|An toàn khi đi siêu thị|mèo con đi hội chợ|không được đi với người lạ|đội siêu cứu hộ|miumiu|mimi,27,1,0,0.5661070682325816
Nữ sinh giao gà|điện biên|nữ sinh ship gà|cô gái giao gà|vụ án rúng động|vụ án 30 tết|tội ác|Cao Thị Mỹ Duyên|bài học kinh nghiệm|antg|an ninh thế giới|an ninh the gioi|kênh an ninh thế giới|kenh an ninh the gioi|truyen hinh cong an|nhận diện tội phạm|nhan dien toi pham|ndtp|nhan dien toi pham moi nhat|nhận diện tội phạm mới nhất|nhận diện tội phạm full|nhan dien toi pham full|nhận diện tội phạm antv,27,0,2,0.8236588432523051
kids|animation|early childhood|children songs|toddlers|fun songs|preschoolers|preschool|phonics|nursery songs|animation songs|2019|english education|abc|alphabet|nursery|family|dance baby|iguana|children|kids songs|nursery rhymes|2020|ponytail|baby songs|ABC|babies|dance,27,1,0,0.6558100791336943
THVL|THVL1|THVL2|Truyen hinh Vinh Long|Truyền hình Vĩnh Long|VinhLongTV|THVL giải trí|THVL giai tri|Ca sĩ giấu mặt|ca si giau mat|Trường Giang|Dương Triệu Vũ|Vũ Hà|Hồng Ngọc|Quang Linh|Thu Hằng|Hoài Lâm,10,0,1,0.8293888713579468
the benefits of porn|hannah|witton|hannah witton|benefits|porn|pornography|sexual health week|sexual|health|FPA|Brook|masturbation|education|sex ed|sex|watching|viewing|harm|young people|problems|bans|government|restriction|production|industry|consumption|relax|chill out|LGBTQ+|LGBT|kink|relationships|dating|erotic|literature|books,22,0,2,0.8647374767072235
phá án|trọng án|vụ án kinh hoàng|hành trình phá án|hanh trinh pha an|hành trình phá án antv|hành trình phá án mới nhất|hành trình phá án 2019|antg|an ninh thế giới|kênh an ninh thế giới|an ninh the gioi|tiêu diệt tổ chức phản động|núi Đá Bia,22,0,2,0.7024455313472655
phá án|trọng án|vụ án kinh hoàng|hành trình phá án|hanh trinh pha an|hành trình phá án antv|hành trình phá án mới nhất|hành trình phá án 2019|antg|an ninh thế giới|kênh an ninh thế giới|an ninh the gioi|án mạng giết người|Xác phụ nữ,22,0,2,0.711635446685879
baroibeo|ba rọi béo|ba roi beo|thaygiaoba|thầy giáo ba|thay giao ba|artifact|miyarti|lk miyarti|kit|solo yasuo|showmatch|solo showmatch|thầy ba SOLO YASUO SHOWMATCH|THẦY GIÁO BA VS LK MIYARTI,20,0,2,0.9775086505190311
first aid friends|2020|badanamu|phonics|nursery songs|children|toddlers|english education|ABC|nursery rhymes|dance baby|animation|dance|kids songs|preschoolers|2019|ponytail|nursery|kids|fun songs|animation songs|bada talk|preschool|babies|baby songs|family|children songs|early childhood,27,1,0,0.6175161970181875
kinh doanh online trên facebook|kinh doanh online hieu qua|bí quyết kinh doanh online|huong dan kinh doanh online|chien luoc kinh doanh online|học kinh doanh online|kinh doanh online|bán hàng online|huong dan ban hang online|ky nang ban hang online|bi quyet ban hang online|ban hang online|day ban hang online|kinh nghiem ban hang online|web5ngay|web 5 ngay|wed5ngay|hoc kinh doanh online|kinh doanh|web 5 ngày|full web5ngay|web5ngay.com|kinh doanh gi,27,0,0,0.9811718072587637
Kem|Xôi|TV|kem xoi tv|kem xôi|kem xôi tv|tập 8|kem xôi tập 8|Đạo chích siêu thốn|clip hài|phim hài|kem xoi tap|kem xôi: tập|trung ruồi|yến xôi|quỳnh kool|trung ruồi minh tít|hài|phim quỳnh kool|siêu trộm|quỳnh kool kem xôi|quỳnh kool kem xôi tv|trung ruồi kem xôi|trung ruồi kem xôi tv,24,0,2,0.8572819735987881
Maroon 5|Love Somebody,10,0,1,0.980861834794419
Phim Hoạt Hình Robot Người Máy T-Buster|phim hoat hinh|phim hoat hinh 3d|hoat hinh|phim hoat hinh robot nguoi may tbuster|hoạt hình|kenh thieu nhi bhmedia|hoat hinh 3d vui nhon|hoat hinh vui nhon|hoạt hình vui nhộn 2017|hoat hinh vui nhon 2017|phim hoat hinh hay|hoat hinh tbuster tap 17|hoat hinh robot|phim hoat hinh robot|tbuster|bhkids|phim hoat hinh hay 2017|hoat hinh 2017|bhmedia,1,1,0,0.6981115502854633
Teu.Creeper|TeuCreeper|Teu|Creeper|scary|creepy|pasta|screamer|Bloody|Mary|Slender|Man|Thesemyths|ljlbuu1412|the|rake|gamer|dota|Lady|in|white|Claude|fox|sonic.exe|vietnam|phim|ma|bí|ẩn|lost|ep|gameplay|walkthourgh|2013|pewdiepie|jelf|slender|husky.smile|pumpkin|hay|thích|thú|random|vui|nhộn|truyện|Tều|Huy|Phạm|Đêm|Khuya|Chán|Vcl|Đéo|biết|làm|gì,24,0,2,0.9895535381171496
siêu nhân chiến đội vũ trụ kyuranger|siêu nhân|phim siêu nhân|sieu nhan|chien doi vu tru|siêu nhân vũ trụ|kyuranger|chiến đội vũ trụ tiếng việt|5 anh em sieu nhan|chiến đội vũ trụ tập 30|xem siêu nhân|phim sieu nhan 2018|siêu nhân mới nhất 2018|kỳ tích xuất hiện|ngọc cầu ánh sáng|phim sieu nhan moi nhat 2018|super sentai|phim|phim hay|kenh thieu nhi bhmedia|bhkids,1,0,0,0.9192711336639373
thủ công|mẹo nhỏ|ý tưởng làm đồ trang sức|cách làm|keo nóng|vòng tai phong cách boho|các dự án thủ công|tự làm hoa tai|vòng cổ|tự làm vòng đeo tay|tự làm tinh thể riêng của bạn|tinh thể|nhẫn|diy|mẹo đơn giản|dây trang sức|vòng đeo tay|hoạt động thủ công|mẹo vặt|hoa tai|vòng đeo chìa khóa|đồ trang sức nhựa|5 phút thủ công|hướng hẫn|kế hoạch vui|nhựa epoxy|tự làm nhẫn|nhựa|làm đồ trang sức từ keo nóng|tự tay làm hết|mẹo|đồ trang sức,26,0,0,0.7680154142581889
5 Phút Thủ Công 5-phút thủ công|DIY|tự mình làm|thủ công|5 phút thủ công|cuộc sống hack|những thứ hữu ích|thủ thuật|mẹo|dự án DIY|hoạt động DIY|hướng dẫn|làm thế nào để|trò đùa|vui vẻ|trò chơi|bạn bè|cách|vui chơi|thời gian chất lượng|son môi màu|móng tay|máu giả|sâu ăn được|son dưỡng môi|son môi ăn được,22,0,2,0.7931479642502482
come out|come out bước ra ánh sáng|come out tap 25|come out buoc ra anh sang tap 25|come out 346|come out buoc ra anh sang 25|mcvmedia|come out 2019|come out buoc ra anh sang|come out moi nhat|come out buoc ra anh sang moi nhat|Cặp đôi bách hợp cầu hôn lãng mạn làm Lâm Khánh Chi phát hờn|Cặp đôi bách hợp cầu hôn lãng mạn|Cặp đôi bách hợp|Lâm Khánh Chi phát hờn|cặp đôi bách hợp tỏ tình lãng mạn|lâm khánh chi phát hờn với cặp đôi bách hợp|lê minh tuân,22,0,2,0.8994822152183701
linh miu|linh miu video|thanh nu linh miu|linh miu channel|linh miu vlog|tam su cung linh miu|phim linh miu|ao den|zeta|linh miu bi bat|linh miu bi theo doi|to chuc ao den|to chuc zeta|zeta ao den,24,0,2,0.9415431663138085
con heo dat|con heo dat remix|con heo đất|con heo|heo đất|chú voi con|chú voi con ở bản đôn|chu voi con|con voi|nhac thieu nhi|nhạc thiếu nhi múa lân|nhạc thiếu nhi sôi động|nhạc cho bé|múa lân ông địa|múa lân|nhac thieu nhi remix|nhac thieu nhi hay|thiếu nhi|kenh thieu nhi bhmedia|bhkids,10,1,0,0.5967381590705988
